state	date	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
AZ	2016-08-13	-0.073849438990696	-0.104491188010485	-0.0401370036267783	0.109508658239661	0	0.0148286377982448
AZ	2016-08-14	-0.074389691341251	-0.104942257353872	-0.0411711540384787	0.10856141762383	0	0.0145936104407023
AZ	2016-08-15	-0.0749519095554514	-0.105401035990912	-0.0419032315122131	0.10758592779648	0	0.0143539942390508
AZ	2016-08-16	-0.0755429943440321	-0.105968060109547	-0.0423875435656391	0.106582033098758	0	0.0141087911624697
AZ	2016-08-17	-0.0760740439344557	-0.106316720493876	-0.0428818659412901	0.105573138171917	0	0.0138776818888289
AZ	2016-08-18	-0.0766373095952283	-0.106791445632983	-0.0434372633072785	0.104569560661025	0	0.0136447327304841
AZ	2016-08-19	-0.0771063581184889	-0.107175709794579	-0.0437998202816952	0.10377740561023	0	0.0134589945813231
AZ	2016-08-20	-0.0775163499769765	-0.10756568837054	-0.0442534912643955	0.103134172636952	0	0.0133048282933322
AZ	2016-08-21	-0.0778448001466002	-0.10829525041934	-0.0443017420740871	0.10270062953361	0	0.0131929980345765
AZ	2016-08-22	-0.0781461842504986	-0.108826955137919	-0.0448987397783354	0.10235691225955	0	0.0130981331003243
AZ	2016-08-23	-0.0783665086077569	-0.108974173044727	-0.0448631523773444	0.102169450732838	0	0.0130373870863918
AZ	2016-08-24	-0.0785638204909074	-0.109240940256879	-0.0446969834012881	0.102059520337328	0	0.012990651383755
AZ	2016-08-25	-0.0787500133812994	-0.10961475105244	-0.0447526996163649	0.1019750103531	0	0.0129492054635404
AZ	2016-08-26	-0.0789017400209255	-0.109889476334222	-0.0449586821155521	0.10189609469169	0	0.0129143026078597
AZ	2016-08-27	-0.079196517820824	-0.110598685870997	-0.0449255362583744	0.101609340406232	0	0.0128300262690988
AZ	2016-08-28	-0.0796311263202979	-0.111153295003956	-0.04500395946039	0.10117653311873	0	0.0127056513946281
AZ	2016-08-29	-0.0802092271174727	-0.112094222195842	-0.0453794243509586	0.100536686011815	0	0.0125343042970071
AZ	2016-08-30	-0.0808001201952871	-0.113081498671086	-0.045459547634097	0.0998928152004776	0	0.0123629537875742
AZ	2016-08-31	-0.0814475473145196	-0.114007093817298	-0.0452267175731886	0.0992693370654701	0	0.0121881309307117
AZ	2016-09-01	-0.082037085142588	-0.11501094675192	-0.0453552349068373	0.0986794092129102	0	0.0120286342501561
AZ	2016-09-02	-0.082659657023484	-0.116159829812422	-0.0457869773255179	0.0980679914989774	0	0.0118640694905274
AZ	2016-09-03	-0.0832529144935352	-0.11688711033862	-0.0459901534815011	0.0974434112023738	0	0.011704504496349
AZ	2016-09-04	-0.0838856373047357	-0.117739404682608	-0.0460839693092203	0.0968454330482196	0	0.0115449361964557
AZ	2016-09-05	-0.084511102736858	-0.11854703378165	-0.0468090159060184	0.0962277948102732	0	0.0113864086130668
AZ	2016-09-06	-0.0850972811122876	-0.119983579555175	-0.0469992844730662	0.0956085765700434	0	0.0112352093181315
AZ	2016-09-07	-0.0855030407297525	-0.121019319481684	-0.0468685893455538	0.0952017846870896	0	0.0111343156774964
AZ	2016-09-08	-0.085715011417354	-0.121470367196854	-0.0467848181363067	0.0950136993684561	0	0.011084837742811
AZ	2016-09-09	-0.0856744240797292	-0.122580213654826	-0.04627620081429	0.0950308822458748	0.00005	0.0111420946672998
AZ	2016-09-10	-0.0856501018234839	-0.123079123971297	-0.045642694517674	0.095018939796857	0	0.0110938501851033
AZ	2016-09-11	-0.085624452643185	-0.123405098824314	-0.045429202760315	0.0949890216222003	0.00005	0.0111436792808521
AZ	2016-09-12	-0.0856022786081128	-0.123455829508377	-0.0448939595058696	0.0949858235337428	0.00005	0.0111461793398734
AZ	2016-09-13	-0.0856371664083237	-0.124294953847501	-0.0444895306345525	0.0949775810647231	0.00005	0.011140696370296
AZ	2016-09-14	-0.0856170756222001	-0.124851004862461	-0.0441081182123639	0.0949495769590924	0.0001	0.0111900280427789
AZ	2016-09-15	-0.085612411135631	-0.125486587221067	-0.0442373310600226	0.0949890469659045	0.00005	0.0111452425829263
AZ	2016-09-16	-0.0856245988255156	-0.125757114629615	-0.0438659014379741	0.0949910171299837	0.0001	0.0111938933942984
AZ	2016-09-17	-0.0856271206485605	-0.126076212268753	-0.0433751550829108	0.0949862840250155	0.00015	0.0112430139079262
AZ	2016-09-18	-0.0856062772562994	-0.126396499557557	-0.0428914425316534	0.0949638969174963	0.0001	0.0111930997073008
AZ	2016-09-19	-0.0856234430565014	-0.127285484565731	-0.0425894908851638	0.0949478208527026	0.00005	0.0111389982303151
AZ	2016-09-20	-0.0856145271002617	-0.127787260533487	-0.0422726099030247	0.0949179891342558	0.00015	0.0112401530462828
AZ	2016-09-21	-0.0855829820027563	-0.127959913910601	-0.0417038249613793	0.0948754367099486	0.0001	0.0111942407743685
AZ	2016-09-22	-0.0856123183759171	-0.12849803196582	-0.0415810275184409	0.0948770554754027	0.00015	0.0112404391627142
AZ	2016-09-23	-0.0855932795774356	-0.129006456768321	-0.0412180190545981	0.0948536732247156	0.0002	0.0112929060460645
AZ	2016-09-24	-0.0855839887213158	-0.129424841390353	-0.0407902639929479	0.0948636776584845	0.0002	0.0112941102735791
AZ	2016-09-25	-0.0855792309664971	-0.130044299838811	-0.0405547691363888	0.0948466836873319	0.0002	0.0112947270477195
AZ	2016-09-26	-0.0855454070413051	-0.130435855750632	-0.0399339525575924	0.0948486467106986	0.0002	0.0112991138082793
AZ	2016-09-27	-0.0855638872791379	-0.130492051104032	-0.0398804645723898	0.0948722085054391	0.0002	0.0112967166022917
AZ	2016-09-28	-0.0855545193336723	-0.13095319425544	-0.0395696766853451	0.0948672169539149	0.0001	0.0111979316571688
AZ	2016-09-29	-0.0855457671468739	-0.13176272641432	-0.0391557859473653	0.0948779759744933	0.00025	0.0113490670864739
AZ	2016-09-30	-0.0855341979756181	-0.131657546743483	-0.0387590402511837	0.0948983379929972	0.0002	0.0113005683223648
AZ	2016-10-01	-0.0855604310137818	-0.13195864091917	-0.0384395366384111	0.0948972565614272	0.00015	0.0112471648608699
